country_name,census_year,country_population,region_name,region_population
Belgium,2018,"11,482,178",Verviers,"52,824"
Belgium,2018,"11,482,178",Mouscron,"52,069"
Belgium,2018,"11,482,178",Beveren,"45,179"
Belgium,2018,"11,482,178",Dendermonde,"43,055"
Belgium,2018,"11,482,178",Beringen,"40,930"
Belgium,2018,"11,482,178",Turnhout,"39,654"
Belgium,2018,"11,482,178",Dilbeek,"39,482"
Belgium,2018,"11,482,178",Heist-op-den-Berg,"37,873"
Belgium,2018,"11,482,178",Sint-Truiden,"37,859"
Belgium,2018,"11,482,178",Lokeren,"37,567"
Belgium,2018,"11,482,178",Braine-l'Alleud,"37,512"
Cuba,2018,"11,338,134",Cacocum,"42,623"
Cuba,2018,"11,338,134",Yaguajay,"42,218"
Cuba,2018,"11,338,134",Manicaragua,"41,532"
Cuba,2018,"11,338,134",Amancio,"41,523"
Cuba,2018,"11,338,134",Jiguani,"41,106"
Cuba,2018,"11,338,134",Cifuentes,"40,142"
Cuba,2018,"11,338,134",Guaimaro,"39,358"
Cuba,2018,"11,338,134",Caibarien,"39,140"
Cuba,2018,"11,338,134",Cumanayagua,"38,687"
Cuba,2018,"11,338,134",Condado,"38,248"
Cuba,2018,"11,338,134",Camajuani,"35,515"
Cuba,2018,"11,338,134",Santiago de las Vegas,"35,241"
Belgium,2018,"11,482,178",Brasschaat,"37,040"
Belgium,2018,"11,482,178",Vilvoorde,"36,955"
Belgium,2018,"11,482,178",Herstal,"36,503"
Belgium,2018,"11,482,178",Maasmechelen,"36,251"
Belgium,2018,"11,482,178",Waregem,"35,896"
Belgium,2018,"11,482,178",Chatelet,"35,238"
Belgium,2018,"11,482,178",Ieper,"35,089"
Belgium,2018,"11,482,178",Ninove,"34,795"
Belgium,2018,"11,482,178",Geel,"34,697"
Belgium,2018,"11,482,178",Halle,"34,479"
Belgium,2018,"11,482,178",Hoboken,"34,443"
Belgium,2018,"11,482,178",Knokke-Heist,"33,781"
Belgium,2018,"11,482,178",Schoten,"33,622"
Belgium,2018,"11,482,178",Grimbergen,"33,561"
Belgium,2018,"11,482,178",Lier,"33,272"
Belgium,2018,"11,482,178",Mol,"32,659"
Belgium,2018,"11,482,178",Wavre,"32,112"
Belgium,2018,"11,482,178",Binche,"32,030"
Belgium,2018,"11,482,178",Lommel,"31,993"
Belgium,2018,"11,482,178",Menen,"31,916"
Belgium,2018,"11,482,178",Tienen,"31,743"
Belgium,2018,"11,482,178",Evergem,"31,615"
Belgium,2018,"11,482,178",Heusden,"31,017"
Belgium,2018,"11,482,178",Wevelgem,"30,954"
Belgium,2018,"11,482,178",Geraardsbergen,"30,807"
Belgium,2018,"11,482,178",Sint-Pieters-Leeuw,"30,446"
Belgium,2018,"11,482,178",Houthalen,"30,050"
Benin,2018,"11,485,044",Cotonou,"780,000"
Benin,2018,"11,485,044",Abomey-Calavi,"385,755"
Benin,2018,"11,485,044",Djougou,"237,040"
Benin,2018,"11,485,044",Porto-Novo,"234,168"
Benin,2018,"11,485,044",Parakou,"163,753"
Benin,2018,"11,485,044",Bohicon,"125,092"
Benin,2018,"11,485,044",Kandi,"109,701"
Benin,2018,"11,485,044",Lokossa,"86,971"
Belgium,2018,"11,482,178",Helchteren,"30,050"
Belgium,2018,"11,482,178",Tongeren,"29,816"
Belgium,2018,"11,482,178",Deinze,"29,815"
Belgium,2018,"11,482,178",Waterloo,"29,778"
Belgium,2018,"11,482,178",Bilzen,"29,622"
Belgium,2018,"11,482,178",Louvain-la-Neuve,"29,521"
Belgium,2018,"11,482,178",Courcelles,"29,473"
Belgium,2018,"11,482,178",Asse,"28,985"
Belgium,2018,"11,482,178",Zaventem,"28,188"
Belgium,2018,"11,482,178",Oudenaarde,"27,935"
Belgium,2018,"11,482,178",Aarschot,"27,656"
Rwanda,2018,"12,301,970",Kigali,"745,261"
Rwanda,2018,"12,301,970",Butare,"89,600"
Rwanda,2018,"12,301,970",Gitarama,"87,613"
Rwanda,2018,"12,301,970",Musanze,"86,685"
Rwanda,2018,"12,301,970",Gisenyi,"83,623"
Rwanda,2018,"12,301,970",Byumba,"70,593"
Rwanda,2018,"12,301,970",Cyangugu,"63,883"
Rwanda,2018,"12,301,970",Kibuye,"48,024"
Rwanda,2018,"12,301,970",Rwamagana,"47,203"
Rwanda,2018,"12,301,970",Kibungo,"46,240"
Rwanda,2018,"12,301,970",Nzega,"33,832"
Benin,2018,"11,485,044",Ouidah,"83,503"
Benin,2018,"11,485,044",Abomey,"82,154"
Benin,2018,"11,485,044",Natitingou,"80,892"
Benin,2018,"11,485,044",Save,"75,970"
Benin,2018,"11,485,044",Nikki,"54,009"
Benin,2018,"11,485,044",Dogbo,"41,312"
Benin,2018,"11,485,044",Cove,"38,566"
Benin,2018,"11,485,044",Malanville,"37,117"
Benin,2018,"11,485,044",Pobe,"32,983"
Benin,2018,"11,485,044",Savalou,"30,187"
Benin,2018,"11,485,044",Sakete,"30,111"
Benin,2018,"11,485,044",Come,"29,208"
Benin,2018,"11,485,044",Bembereke,"24,006"
Benin,2018,"11,485,044",Bassila,"23,616"
Benin,2018,"11,485,044",Banikoara,"22,487"
Benin,2018,"11,485,044",Ketou,"22,341"
Benin,2018,"11,485,044",Dassa-Zoume,"21,672"
Benin,2018,"11,485,044",Tchaourou,"20,971"
Benin,2018,"11,485,044",Allada,"20,094"
Benin,2018,"11,485,044",Aplahoue,"19,862"
Benin,2018,"11,485,044",Tanguieta,"19,833"
Somalia,2018,"15,008,226",Mogadishu,"2,587,183"
Somalia,2018,"15,008,226",Hargeysa,"477,876"
Somalia,2018,"15,008,226",Berbera,"242,344"
Somalia,2018,"15,008,226",Kismayo,"234,852"
Somalia,2018,"15,008,226",Marka,"230,100"
Somalia,2018,"15,008,226",Jamaame,"185,270"
Somalia,2018,"15,008,226",Baidoa,"129,839"
Somalia,2018,"15,008,226",Burao,"99,270"
Somalia,2018,"15,008,226",Bosaso,"74,287"
Somalia,2018,"15,008,226",Afgooye,"65,461"
Somalia,2018,"15,008,226",Gaalkacyo,"61,200"
Somalia,2018,"15,008,226",Laascaanood,"60,100"
Somalia,2018,"15,008,226",Garoowe,"57,300"
Somalia,2018,"15,008,226",Beledweyne,"55,410"
Somalia,2018,"15,008,226",Qoryooley,"51,720"
Somalia,2018,"15,008,226",Jawhar,"47,086"
Somalia,2018,"15,008,226",Jilib,"43,694"
Somalia,2018,"15,008,226",Baardheere,"42,240"
Somalia,2018,"15,008,226",Ceerigaabo,"33,853"
Somalia,2018,"15,008,226",Luuq,"33,820"
Somalia,2018,"15,008,226",Buurhakaba,"27,792"
Somalia,2018,"15,008,226",Ceeldheer,"26,562"
Somalia,2018,"15,008,226",Wanlaweyn,"22,022"
Somalia,2018,"15,008,226",Baki,"20,000"
Somalia,2018,"15,008,226",Eyl,"18,904"
Somalia,2018,"15,008,226",Buulobarde,"16,928"
Somalia,2018,"15,008,226",Qandala,"15,923"
Guinea,2018,"12,414,293",Camayenne,"1,871,242"
Guinea,2018,"12,414,293",Conakry,"1,767,200"
Guinea,2018,"12,414,293",Nzerekore,"132,728"
Guinea,2018,"12,414,293",Kindia,"117,062"
Guinea,2018,"12,414,293",Kankan,"114,009"
Guinea,2018,"12,414,293",Gueckedou,"79,140"
Guinea,2018,"12,414,293",Coyah,"77,103"
Guinea,2018,"12,414,293",Labe,"58,649"
Guinea,2018,"12,414,293",Kissidougou,"47,099"
Guinea,2018,"12,414,293",Fria,"44,369"
Guinea,2018,"12,414,293",Siguiri,"43,601"
Guinea,2018,"12,414,293",Macenta,"43,102"
Guinea,2018,"12,414,293",Mamou,"41,619"
Guinea,2018,"12,414,293",Telimele,"30,311"
Guinea,2018,"12,414,293",Tougue,"25,531"
Guinea,2018,"12,414,293",Pita,"20,052"
Guinea,2018,"12,414,293",Boke,"15,460"
Zimbabwe,2018,"14,438,802",Harare,"1,542,813"
Zimbabwe,2018,"14,438,802",Bulawayo,"699,385"
Zimbabwe,2018,"14,438,802",Chitungwiza,"340,360"
Zimbabwe,2018,"14,438,802",Mutare,"184,205"
Chad,2018,"15,477,729",N'Djamena,"721,081"
Chad,2018,"15,477,729",Moundou,"135,167"
Chad,2018,"15,477,729",Sarh,"102,528"
Chad,2018,"15,477,729",Abeche,"74,188"
Chad,2018,"15,477,729",Kelo,"42,533"
Chad,2018,"15,477,729",Koumra,"36,263"
Chad,2018,"15,477,729",Pala,"35,466"
Chad,2018,"15,477,729",Am Timan,"28,885"
Chad,2018,"15,477,729",Bongor,"27,770"
Zimbabwe,2018,"14,438,802",Gweru,"146,073"
Zimbabwe,2018,"14,438,802",Epworth,"123,250"
Zimbabwe,2018,"14,438,802",Kwekwe,"99,149"
Zimbabwe,2018,"14,438,802",Kadoma,"79,174"
Zimbabwe,2018,"14,438,802",Masvingo,"76,290"
Zimbabwe,2018,"14,438,802",Chinhoyi,"61,739"
Zimbabwe,2018,"14,438,802",Marondera,"57,082"
Zimbabwe,2018,"14,438,802",Norton,"52,054"
Zimbabwe,2018,"14,438,802",Chegutu,"47,294"
Zimbabwe,2018,"14,438,802",Bindura,"37,423"
Zimbabwe,2018,"14,438,802",Zvishavane,"35,896"
Zimbabwe,2018,"14,438,802",Victoria Falls,"35,761"
Zimbabwe,2018,"14,438,802",Hwange,"33,210"
Zimbabwe,2018,"14,438,802",Redcliff,"33,197"
Zimbabwe,2018,"14,438,802",Ruwa,"30,000"
Zimbabwe,2018,"14,438,802",Rusape,"29,292"
Zimbabwe,2018,"14,438,802",Chiredzi,"28,205"
Zimbabwe,2018,"14,438,802",Beitbridge,"26,459"
Zimbabwe,2018,"14,438,802",Kariba,"25,531"
Zimbabwe,2018,"14,438,802",Karoi,"25,030"
Zimbabwe,2018,"14,438,802",Gokwe,"18,942"
Zimbabwe,2018,"14,438,802",Chipinge,"18,860"
Zimbabwe,2018,"14,438,802",Shurugwi,"17,075"
Chad,2018,"15,477,729",Mongo,"27,763"
Chad,2018,"15,477,729",Doba,"24,336"
Chad,2018,"15,477,729",Ati,"24,074"
Chad,2018,"15,477,729",Fada,"23,786"
Chad,2018,"15,477,729",Lai,"19,382"
Chad,2018,"15,477,729",Oum Hadjer,"19,271"
Chad,2018,"15,477,729",Bitkine,"18,495"
Chad,2018,"15,477,729",Mao,"18,031"
Chad,2018,"15,477,729",Massaguet,"17,906"
Chad,2018,"15,477,729",Dourbali,"17,682"
Chad,2018,"15,477,729",Mboursou Lere,"17,132"
Chad,2018,"15,477,729",Kyabe,"16,177"
Chad,2018,"15,477,729",Benoy,"15,717"
Chad,2018,"15,477,729",Massakory,"15,406"
Chad,2018,"15,477,729",Moussoro,"15,190"
Senegal,2018,"15,854,323",Dakar,"2,476,400"
Senegal,2018,"15,854,323",Pikine,"874,062"
Senegal,2018,"15,854,323",Touba,"529,176"
Senegal,2018,"15,854,323",Thies,"320,000"
Senegal,2018,"15,854,323",Thies Nones,"252,320"
Senegal,2018,"15,854,323",Saint-Louis,"176,000"
Senegal,2018,"15,854,323",Kaolack,"172,305"
Senegal,2018,"15,854,323",Ziguinchor,"159,778"
Senegal,2018,"15,854,323",Tiebo,"100,289"
Senegal,2018,"15,854,323",Tambacounda,"78,800"
Senegal,2018,"15,854,323",Mbake,"74,100"
Senegal,2018,"15,854,323",Louga,"67,154"
Senegal,2018,"15,854,323",Kolda,"58,809"
Senegal,2018,"15,854,323",Richard-Toll,"44,752"
Senegal,2018,"15,854,323",Joal-Fadiout,"36,735"
Senegal,2018,"15,854,323",N'diareme limamoulaye,"35,171"
Senegal,2018,"15,854,323",Dara,"30,000"
Senegal,2018,"15,854,323",Kaffrine,"28,396"
Senegal,2018,"15,854,323",Ndibene Dahra,"27,741"
Senegal,2018,"15,854,323",Bignona,"26,237"
Senegal,2018,"15,854,323",Pourham,"24,146"
Senegal,2018,"15,854,323",Velingara,"22,441"
Senegal,2018,"15,854,323",Nioro du Rip,"20,711"
Senegal,2018,"15,854,323",Sedhiou,"19,702"
Senegal,2018,"15,854,323",Mekhe,"19,242"
Senegal,2018,"15,854,323",Kedougou,"17,922"
Senegal,2018,"15,854,323",Nguekhokh,"17,885"
Senegal,2018,"15,854,323",Pout,"17,752"
Senegal,2018,"15,854,323",Kayar,"17,193"
Senegal,2018,"15,854,323",Guinguineo,"15,395"
Senegal,2018,"15,854,323",Matam,"15,306"
Guatemala,2018,"17,247,849",Guatemala City,"994,938"
Guatemala,2018,"17,247,849",Mixco,"473,080"
Guatemala,2018,"17,247,849",Villa Nueva,"406,830"
Guatemala,2018,"17,247,849",Petapa,"141,455"
Guatemala,2018,"17,247,849",San Juan Sacatepequez,"136,886"
Guatemala,2018,"17,247,849",Quetzaltenango,"132,230"
Guatemala,2018,"17,247,849",Villa Canales,"122,194"
Guatemala,2018,"17,247,849",Escuintla,"103,165"
Guatemala,2018,"17,247,849",Chinautla,"97,172"
Guatemala,2018,"17,247,849",Chimaltenango,"82,370"
Guatemala,2018,"17,247,849",Chichicastenango,"79,759"
Guatemala,2018,"17,247,849",Huehuetenango,"79,426"
Guatemala,2018,"17,247,849",Amatitlan,"71,836"
Guatemala,2018,"17,247,849",Totonicapan,"69,734"
Guatemala,2018,"17,247,849",Santa Catarina Pinula,"67,994"
Guatemala,2018,"17,247,849",Santa Lucia Cotzumalguapa,"62,097"
Guatemala,2018,"17,247,849",Puerto Barrios,"56,605"
Guatemala,2018,"17,247,849",San Francisco El Alto,"54,493"
Guatemala,2018,"17,247,849",Coban,"53,375"
Guatemala,2018,"17,247,849",San Jose Pinula,"47,247"
Guatemala,2018,"17,247,849",San Pedro Ayampuc,"46,803"
Guatemala,2018,"17,247,849",Jalapa,"45,834"
Guatemala,2018,"17,247,849",Coatepeque,"45,654"
Guatemala,2018,"17,247,849",Solola,"45,373"
Guatemala,2018,"17,247,849",Mazatenango,"44,132"
Guatemala,2018,"17,247,849",Chiquimula,"41,521"
Guatemala,2018,"17,247,849",San Pedro Sacatepequez,"40,021"
Guatemala,2018,"17,247,849",Salama,"40,000"
Guatemala,2018,"17,247,849",Antigua Guatemala,"39,368"
Guatemala,2018,"17,247,849",Retalhuleu,"36,656"
Guatemala,2018,"17,247,849",Zacapa,"36,088"
Guatemala,2018,"17,247,849",Jutiapa,"34,332"
Guatemala,2018,"17,247,849",Jacaltenango,"34,084"
Guatemala,2018,"17,247,849",Santiago Atitlan,"33,309"
Guatemala,2018,"17,247,849",Momostenango,"31,739"
Guatemala,2018,"17,247,849",Palin,"31,329"
Syria,2018,"16,945,057",Aleppo,"1,602,264"
Guatemala,2018,"17,247,849",San Benito,"30,764"
Guatemala,2018,"17,247,849",Barberena,"30,539"
Guatemala,2018,"17,247,849",Ciudad Vieja,"30,203"
Guatemala,2018,"17,247,849",Ostuncalco,"28,894"
Guatemala,2018,"17,247,849",Fraijanes,"28,492"
Guatemala,2018,"17,247,849",Nahuala,"27,690"
Guatemala,2018,"17,247,849",Cantel,"26,063"
Guatemala,2018,"17,247,849",Panzos,"25,569"
Guatemala,2018,"17,247,849",San Marcos,"25,088"
Guatemala,2018,"17,247,849",Santiago Sacatepequez,"24,210"
Guatemala,2018,"17,247,849",La Gomera,"24,001"
Guatemala,2018,"17,247,849",Santa Cruz del Quiche,"23,618"
Guatemala,2018,"17,247,849",Nebaj,"23,301"
Guatemala,2018,"17,247,849",Tecpan Guatemala,"21,978"
Guatemala,2018,"17,247,849",Sumpango,"20,884"
Guatemala,2018,"17,247,849",Comalapa,"20,738"
Guatemala,2018,"17,247,849",Esquipulas,"20,674"
Guatemala,2018,"17,247,849",Flores,"20,464"
Guatemala,2018,"17,247,849",Chicacao,"20,426"
Guatemala,2018,"17,247,849",San Pablo Jocopilas,"20,259"
Guatemala,2018,"17,247,849",Comitancillo,"19,669"
Guatemala,2018,"17,247,849",San Cristobal Verapaz,"19,664"
Guatemala,2018,"17,247,849",Gualan,"19,354"
Guatemala,2018,"17,247,849",Nuevo San Carlos,"19,162"
Guatemala,2018,"17,247,849",Colomba,"19,115"
Guatemala,2018,"17,247,849",Morales,"18,994"
Guatemala,2018,"17,247,849",Patzun,"18,704"
Guatemala,2018,"17,247,849",Puerto San Jose,"18,655"
Guatemala,2018,"17,247,849",San Andres Itzapa,"18,647"
Guatemala,2018,"17,247,849",Palencia,"18,574"
Guatemala,2018,"17,247,849",Tiquisate,"18,189"
Guatemala,2018,"17,247,849",San Lucas Sacatepequez,"17,959"
Guatemala,2018,"17,247,849",Jocotenango,"17,918"
Guatemala,2018,"17,247,849",Alotenango,"17,410"
Netherlands,2018,"17,059,560",Amsterdam,"741,636"
Syria,2018,"16,945,057",Damascus,"1,569,394"
Syria,2018,"16,945,057",Homs,"775,404"
Syria,2018,"16,945,057",Hamah,"460,602"
Syria,2018,"16,945,057",Latakia,"340,181"
Syria,2018,"16,945,057",Deir ez-Zor,"242,565"
Syria,2018,"16,945,057",Ar Raqqah,"177,636"
Syria,2018,"16,945,057",Al Bab,"130,745"
Syria,2018,"16,945,057",Idlib,"128,840"
Syria,2018,"16,945,057",Douma,"111,864"
Syria,2018,"16,945,057",Manbij,"99,497"
Syria,2018,"16,945,057",Dar'a,"97,969"
Syria,2018,"16,945,057",As Salamiyah,"94,887"
Syria,2018,"16,945,057",Tartouss,"89,457"
Syria,2018,"16,945,057",Ath Thawrah,"87,880"
Syria,2018,"16,945,057",Al Hasakah,"81,539"
Syria,2018,"16,945,057",Darayya,"71,596"
Syria,2018,"16,945,057",I`zaz,"66,138"
Syria,2018,"16,945,057",Jablah,"65,915"
Syria,2018,"16,945,057",As Safirah,"63,708"
Syria,2018,"16,945,057",As Suwayda',"59,052"
Syria,2018,"16,945,057",Albu Kamal,"57,572"
Syria,2018,"16,945,057",At Tall,"55,561"
Syria,2018,"16,945,057",Al Mayadin,"54,534"
Syria,2018,"16,945,057",Ar Rastan,"53,152"
Syria,2018,"16,945,057",Tadmur,"51,015"
Syria,2018,"16,945,057",'Ayn al 'Arab,"50,000"
Syria,2018,"16,945,057",An Nabk,"49,372"
Syria,2018,"16,945,057",Khan Shaykhun,"48,975"
Syria,2018,"16,945,057",`Afrin,"48,693"
Syria,2018,"16,945,057",Kafranbel,"45,652"
Syria,2018,"16,945,057",`Irbin,"42,474"
Syria,2018,"16,945,057",Al Qusayr,"41,062"
Syria,2018,"16,945,057",Yabrud,"40,502"
Syria,2018,"16,945,057",Jisr ash Shughur,"39,311"
Syria,2018,"16,945,057",Baniyas,"39,066"
Syria,2018,"16,945,057",Tallbisah,"38,491"
Syria,2018,"16,945,057",Harasta,"37,348"
Netherlands,2018,"17,059,560",Rotterdam,"598,199"
Netherlands,2018,"17,059,560",The Hague,"474,292"
Netherlands,2018,"17,059,560",Utrecht,"290,529"
Netherlands,2018,"17,059,560",Eindhoven,"209,620"
Netherlands,2018,"17,059,560",Tilburg,"199,613"
Netherlands,2018,"17,059,560",Groningen,"181,194"
Netherlands,2018,"17,059,560",Almere Stad,"176,432"
Netherlands,2018,"17,059,560",Breda,"167,673"
Netherlands,2018,"17,059,560",Nijmegen,"158,732"
Netherlands,2018,"17,059,560",Enschede,"153,655"
Netherlands,2018,"17,059,560",Haarlem,"147,590"
Netherlands,2018,"17,059,560",Arnhem,"141,674"
Netherlands,2018,"17,059,560",Zaanstad,"140,085"
Netherlands,2018,"17,059,560",Amersfoort,"139,914"
Netherlands,2018,"17,059,560",Apeldoorn,"136,670"
Netherlands,2018,"17,059,560",'s-Hertogenbosch,"134,520"
Netherlands,2018,"17,059,560",Hoofddorp,"132,734"
Netherlands,2018,"17,059,560",Maastricht,"122,378"
Netherlands,2018,"17,059,560",Leiden,"119,713"
Netherlands,2018,"17,059,560",Dordrecht,"119,260"
Netherlands,2018,"17,059,560",Zoetermeer,"115,845"
Netherlands,2018,"17,059,560",Zwolle,"111,805"
Netherlands,2018,"17,059,560",Deventer,"97,331"
Netherlands,2018,"17,059,560",Delft,"95,060"
Netherlands,2018,"17,059,560",Alkmaar,"94,853"
Netherlands,2018,"17,059,560",Heerlen,"93,084"
Netherlands,2018,"17,059,560",Venlo,"92,403"
Netherlands,2018,"17,059,560",Leeuwarden,"91,424"
Netherlands,2018,"17,059,560",Amsterdam-Zuidoost,"84,811"
Netherlands,2018,"17,059,560",Hilversum,"83,640"
Netherlands,2018,"17,059,560",Hengelo,"80,809"
Netherlands,2018,"17,059,560",Amstelveen,"79,639"
Ecuador,2018,"17,084,358",Guayaquil,"1,952,029"
Syria,2018,"16,945,057",Al Qunaytirah,"36,143"
Syria,2018,"16,945,057",Tadif,"34,670"
Syria,2018,"16,945,057",Saraqib,"34,231"
Syria,2018,"16,945,057",Jayrud,"32,352"
Syria,2018,"16,945,057",Masyaf,"32,262"
Syria,2018,"16,945,057",Ma`arratmisrin,"32,163"
Syria,2018,"16,945,057",Al Qaryatayn,"31,748"
Syria,2018,"16,945,057",Salqin,"31,608"
Syria,2018,"16,945,057",Tafas,"31,249"
Syria,2018,"16,945,057",Souran,"30,716"
Syria,2018,"16,945,057",Binnish,"30,354"
Syria,2018,"16,945,057",Jasim,"30,283"
Syria,2018,"16,945,057",Tallkalakh,"29,754"
Syria,2018,"16,945,057",Az Zabadani,"29,549"
Syria,2018,"16,945,057",Tayyibat al Imam,"29,259"
Syria,2018,"16,945,057",Hajin,"29,237"
Syria,2018,"16,945,057",Inkhil,"29,076"
Syria,2018,"16,945,057",Dayr Hafir,"28,905"
Syria,2018,"16,945,057",Satita,"27,815"
Syria,2018,"16,945,057",Ash Shaykh Miskin,"25,920"
Syria,2018,"16,945,057",As Sanamayn,"25,702"
Syria,2018,"16,945,057",Tall Rif`at,"25,658"
Syria,2018,"16,945,057",Nubl,"25,546"
Syria,2018,"16,945,057",Subaykhan,"25,514"
Syria,2018,"16,945,057",Jarabulus,"24,997"
Syria,2018,"16,945,057",Al Harak,"23,784"
Syria,2018,"16,945,057",Al Kiswah,"23,526"
Syria,2018,"16,945,057",Halfaya,"23,403"
Syria,2018,"16,945,057",Kafr Takharim,"22,436"
Syria,2018,"16,945,057",Ad Dana,"21,987"
Syria,2018,"16,945,057",Kafr Zayta,"21,845"
Syria,2018,"16,945,057",Kafr Laha,"21,819"
Netherlands,2018,"17,059,560",Roosendaal,"77,725"
Netherlands,2018,"17,059,560",Purmerend,"76,745"
Netherlands,2018,"17,059,560",Oss,"76,430"
Netherlands,2018,"17,059,560",Schiedam,"75,438"
Netherlands,2018,"17,059,560",Spijkenisse,"74,988"
Netherlands,2018,"17,059,560",Helmond,"74,740"
Netherlands,2018,"17,059,560",Vlaardingen,"73,798"
Netherlands,2018,"17,059,560",Almelo,"72,725"
Netherlands,2018,"17,059,560",Gouda,"71,952"
Netherlands,2018,"17,059,560",Zaandam,"71,708"
Netherlands,2018,"17,059,560",Lelystad,"70,741"
Netherlands,2018,"17,059,560",Alphen aan den Rijn,"70,251"
Netherlands,2018,"17,059,560",Hoorn,"68,852"
Netherlands,2018,"17,059,560",Velsen-Zuid,"67,758"
Netherlands,2018,"17,059,560",Ede,"67,670"
Netherlands,2018,"17,059,560",Bergen op Zoom,"66,256"
Netherlands,2018,"17,059,560",Capelle aan den IJssel,"65,255"
Netherlands,2018,"17,059,560",Assen,"62,237"
Netherlands,2018,"17,059,560",Nieuwegein,"61,489"
Netherlands,2018,"17,059,560",Veenendaal,"61,271"
Netherlands,2018,"17,059,560",Zeist,"60,949"
Netherlands,2018,"17,059,560",Den Helder,"59,569"
Netherlands,2018,"17,059,560",Hardenberg,"57,909"
Netherlands,2018,"17,059,560",Emmen,"57,010"
Netherlands,2018,"17,059,560",Oosterhout,"53,107"
Netherlands,2018,"17,059,560",Doetinchem,"49,906"
Netherlands,2018,"17,059,560",Kerkrade,"49,777"
Netherlands,2018,"17,059,560",Kampen,"48,980"
Netherlands,2018,"17,059,560",Weert,"48,662"
Netherlands,2018,"17,059,560",Woerden,"48,431"
Netherlands,2018,"17,059,560",Sittard,"48,400"
Netherlands,2018,"17,059,560",Heerhugowaard,"47,580"
Netherlands,2018,"17,059,560",Rijswijk,"47,299"
Netherlands,2018,"17,059,560",Middelburg,"46,485"
Netherlands,2018,"17,059,560",Emmeloord,"46,409"
Netherlands,2018,"17,059,560",Zwijndrecht,"45,696"
Netherlands,2018,"17,059,560",Waalwijk,"45,610"
Ecuador,2018,"17,084,358",Quito,"1,399,814"
Ecuador,2018,"17,084,358",Cuenca,"276,964"
Ecuador,2018,"17,084,358",Santo Domingo de los Colorados,"200,421"
Ecuador,2018,"17,084,358",Machala,"198,123"
Ecuador,2018,"17,084,358",Manta,"183,166"
Ecuador,2018,"17,084,358",Portoviejo,"170,326"
Ecuador,2018,"17,084,358",Eloy Alfaro,"167,784"
Ecuador,2018,"17,084,358",Esmeraldas,"165,216"
Ecuador,2018,"17,084,358",Ambato,"154,369"
Ecuador,2018,"17,084,358",Tutamandahostel,"140,000"
Ecuador,2018,"17,084,358",Milagro,"133,508"
Ecuador,2018,"17,084,358",Ibarra,"132,977"
Ecuador,2018,"17,084,358",Riobamba,"124,478"
Ecuador,2018,"17,084,358",Quevedo,"119,436"
Ecuador,2018,"17,084,358",Loja,"117,796"
Ecuador,2018,"17,084,358",Tulcan,"86,498"
Ecuador,2018,"17,084,358",Babahoyo,"76,279"
Ecuador,2018,"17,084,358",La Libertad,"75,881"
Ecuador,2018,"17,084,358",Latacunga,"51,717"
Ecuador,2018,"17,084,358",Velasco Ibarra,"48,754"
Ecuador,2018,"17,084,358",Puerto Francisco de Orellana,"48,144"
Ecuador,2018,"17,084,358",Ventanas,"46,708"
Ecuador,2018,"17,084,358",Pasaje,"44,860"
Ecuador,2018,"17,084,358",Chone,"44,751"
Ecuador,2018,"17,084,358",Salinas,"43,862"
Ecuador,2018,"17,084,358",Santa Elena,"42,214"
Ecuador,2018,"17,084,358",Rosa Zarate,"42,121"
Ecuador,2018,"17,084,358",Santa Rosa,"41,816"
Ecuador,2018,"17,084,358",Balzar,"40,115"
Ecuador,2018,"17,084,358",Huaquillas,"39,757"
Ecuador,2018,"17,084,358",Bahia de Caraquez,"37,056"
Ecuador,2018,"17,084,358",La Troncal,"36,353"
Ecuador,2018,"17,084,358",Jipijapa,"35,901"
Ecuador,2018,"17,084,358",Azogues,"34,877"
Ecuador,2018,"17,084,358",Naranjito,"34,206"
Ecuador,2018,"17,084,358",Vinces,"32,497"
Ecuador,2018,"17,084,358",Otavalo,"32,330"
Ecuador,2018,"17,084,358",El Triunfo,"32,282"
Ecuador,2018,"17,084,358",Naranjal,"32,045"
Ecuador,2018,"17,084,358",Playas,"30,564"
Ecuador,2018,"17,084,358",Yaguachi Nuevo,"27,947"
Ecuador,2018,"17,084,358",Cayambe,"26,582"
Ecuador,2018,"17,084,358",Machachi,"25,742"
Ecuador,2018,"17,084,358",Puyo,"24,881"
Ecuador,2018,"17,084,358",Nueva Loja,"24,211"
Ecuador,2018,"17,084,358",Samborondon,"24,118"
Ecuador,2018,"17,084,358",Macas,"23,687"
Ecuador,2018,"17,084,358",Pedro Carbo,"23,372"
Ecuador,2018,"17,084,358",Guaranda,"22,199"
Ecuador,2018,"17,084,358",Boca Suno,"20,313"
Ecuador,2018,"17,084,358",San Lorenzo de Esmeraldas,"20,209"
Ecuador,2018,"17,084,358",Catamayo,"18,565"
Ecuador,2018,"17,084,358",Montecristi,"18,351"
Ecuador,2018,"17,084,358",Atuntaqui,"17,456"
Ecuador,2018,"17,084,358",Calceta,"17,286"
Ecuador,2018,"17,084,358",Tena,"17,172"
Ecuador,2018,"17,084,358",Gualaceo,"17,122"
Ecuador,2018,"17,084,358",Pinas,"16,981"
Ecuador,2018,"17,084,358",Cariamanga,"16,862"
Ecuador,2018,"17,084,358",Pelileo,"16,572"
Ecuador,2018,"17,084,358",La Mana,"16,450"
Zambia,2018,"17,351,708",Lusaka,"1,267,440"
